arxiv_id_clean,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,first_author_first_year,last_author_first_year,tierB_resolved
2310.13012,60.0,31.0,60.0,24.0,1999.0,2019.0,True
2310.13065,19.0,1.0,19.0,4.0,2019.0,2023.0,True
2310.13119,15.0,0.0,15.0,4.0,2019.0,2024.0,True
2310.13127,17.0,14.0,17.0,4.0,2019.0,2021.0,True
2310.13227,19.0,70.0,70.0,18.0,2016.0,2005.0,True
2310.13268,3.0,1.0,3.0,1.0,2022.0,2023.0,True
2310.13289,2.0,6.0,6.0,0.0,2023.0,2023.0,True
2310.13332,3.0,3.0,3.0,3.0,2020.0,2023.0,True
2310.13355,15.0,10.0,15.0,6.0,2017.0,2021.0,True
2310.13385,1.0,5.0,5.0,6.0,2021.0,2017.0,True
2310.13522,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2310.13545,23.0,12.0,23.0,8.0,2015.0,2022.0,True
2310.13548,2.0,0.0,2.0,4.0,2019.0,2023.0,True
2310.13639,6.0,147.0,147.0,13.0,2020.0,2010.0,True
2310.13671,3.0,101.0,101.0,13.0,2023.0,2010.0,True
2310.13724,0.0,0.0,0.0,0.0,2023.0,,True
2310.13730,3.0,18.0,18.0,8.0,2019.0,2015.0,True
2310.13772,0.0,0.0,0.0,0.0,2024.0,2026.0,True
2310.13798,26.0,27.0,27.0,16.0,2012.0,2007.0,True
2310.13961,11.0,84.0,84.0,17.0,2017.0,2006.0,True
2310.14495,1.0,38.0,38.0,17.0,2019.0,2006.0,True
2310.14566,25.0,82.0,82.0,14.0,2019.0,2009.0,True
2310.14573,0.0,14.0,14.0,3.0,2025.0,2020.0,True
2310.15008,11.0,3.0,11.0,5.0,2020.0,2018.0,True
2310.15111,1.0,0.0,1.0,0.0,2023.0,2024.0,True
2310.15123,21.0,3.0,21.0,6.0,2017.0,2020.0,True
2310.15144,61.0,81.0,81.0,18.0,2005.0,2018.0,True
2310.15169,1.0,0.0,1.0,0.0,2023.0,2023.0,True
2310.15200,4.0,0.0,4.0,0.0,2023.0,2023.0,True
2310.15308,,,,,,,False
2310.15337,,,,,,,False
2310.15494,,,,,,,False
2310.15511,,,,,,,False
2310.15916,,,,,,,False
2310.15987,,,,,,,False
2310.16045,,,,,,,False
2310.16226,,,,,,,False
2310.16450,,,,,,,False
2310.16534,,,,,,,False
2310.16656,,,,,,,False
2310.16764,,,,,,,False
2310.16789,,,,,,,False
2310.16795,,,,,,,False
2310.16818,,,,,,,False
2310.16825,,,,,,,False
2310.16828,,,,,,,False
2310.16832,,,,,,,False
2310.16836,,,,,,,False
2310.17022,,,,,,,False
2310.17075,,,,,,,False
2310.17157,,,,,,,False
2310.17631,,,,,,,False
2310.17680,,,,,,,False
2310.17722,,,,,,,False
2310.17750,,,,,,,False
2310.17752,,,,,,,False
2310.17784,,,,,,,False
2310.17796,,,,,,,False
2310.17880,,,,,,,False
2310.17994,,,,,,,False
2310.18168,,,,,,,False
2310.18313,,,,,,,False
2310.18356,,,,,,,False
2310.18628,,,,,,,False
2310.19019,,,,,,,False
2310.19061,,,,,,,False
2310.19102,,,,,,,False
2310.19341,,,,,,,False
2310.19415,,,,,,,False
2310.19512,,,,,,,False
2310.19773,,,,,,,False
2310.19784,,,,,,,False
2310.19909,,,,,,,False
2310.19956,,,,,,,False
2310.20092,,,,,,,False
2310.20216,,,,,,,False
2310.20499,,,,,,,False
2310.20550,,,,,,,False
2310.20587,,,,,,,False
2310.20624,,,,,,,False
2310.20689,,,,,,,False
2310.20700,,,,,,,False
2310.20707,,,,,,,False
2311.00047,,,,,,,False
2311.00059,,,,,,,False
2311.00176,,,,,,,False
2311.00257,,,,,,,False
2311.00272,,,,,,,False
2311.00430,,,,,,,False
2311.00522,,,,,,,False
2311.00571,,,,,,,False
2311.00613,,,,,,,False
2311.00618,,,,,,,False
2311.00895,,,,,,,False
2311.00899,,,,,,,False
2311.00945,,,,,,,False
2311.01282,,,,,,,False
2311.01455,,,,,,,False
2311.01462,,,,,,,False
2311.01615,,,,,,,False
2311.01767,,,,,,,False
2311.02077,,,,,,,False
2311.02103,,,,,,,False
2311.02262,,,,,,,False
2311.02303,,,,,,,False
2311.02382,,,,,,,False
2311.02462,,,,,,,False
2311.02542,,,,,,,False
2311.02772,,,,,,,False
2311.02805,,,,,,,False
2311.02848,,,,,,,False
2311.02849,,,,,,,False
2311.03079,,,,,,,False
2311.03226,,,,,,,False
2311.03285,,,,,,,False
2311.03301,,,,,,,False
2311.03354,,,,,,,False
2311.03356,,,,,,,False
2311.03517,,,,,,,False
2311.03629,,,,,,,False
2311.03736,,,,,,,False
2311.03739,,,,,,,False
2311.04124,,,,,,,False
2311.04145,,,,,,,False
2311.04212,,,,,,,False
2311.04219,,,,,,,False
2311.04235,,,,,,,False
2311.04254,,,,,,,False
2311.04257,,,,,,,False
2311.04287,10.0,6.0,10.0,3.0,2021.0,2020.0,True
2311.04391,0.0,72.0,72.0,11.0,2024.0,2012.0,True
2311.04400,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2311.04498,0.0,9.0,9.0,5.0,2024.0,2018.0,True
2311.04589,2.0,2.0,2.0,0.0,2023.0,2023.0,True
2311.04901,33.0,8.0,33.0,6.0,2017.0,2022.0,True
2311.04931,0.0,7.0,7.0,5.0,2023.0,2018.0,True
2311.04934,1.0,0.0,1.0,1.0,2022.0,2023.0,True
2311.05332,12.0,0.0,12.0,5.0,2018.0,2023.0,True
2311.05348,0.0,3.0,3.0,1.0,2024.0,2022.0,True
2311.05437,3.0,8.0,8.0,7.0,2022.0,2016.0,True
2311.05556,7.0,2.0,7.0,1.0,2022.0,2023.0,True
2311.05640,0.0,160.0,160.0,19.0,2024.0,2004.0,True
2311.05657,16.0,53.0,53.0,7.0,2019.0,2016.0,True
2311.05661,18.0,19.0,19.0,20.0,2019.0,2003.0,True
2311.05698,53.0,106.0,106.0,19.0,2016.0,2004.0,True
2311.05707,3.0,2.0,3.0,26.0,1997.0,2023.0,True
2311.05770,2.0,1.0,2.0,0.0,2023.0,2023.0,True
2311.05772,8.0,108.0,108.0,15.0,2020.0,2008.0,True
2311.05884,1.0,2.0,2.0,0.0,2023.0,2023.0,True
2311.05908,2.0,1.0,2.0,0.0,2023.0,2023.0,True
2311.05997,8.0,3.0,8.0,2.0,2021.0,2022.0,True
2311.06158,16.0,3.0,16.0,4.0,2019.0,2022.0,True
2311.06214,0.0,1.0,1.0,0.0,2023.0,2023.0,True
2311.06242,2.0,4.0,4.0,1.0,2022.0,2022.0,True
2311.06243,5.0,4.0,5.0,6.0,2017.0,2022.0,True
2311.06430,5.0,12.0,12.0,4.0,2020.0,2019.0,True
2311.06495,0.0,3.0,3.0,10.0,2024.0,2013.0,True
2311.06697,7.0,0.0,7.0,8.0,2015.0,2024.0,True
2311.06720,27.0,1.0,27.0,5.0,2018.0,2023.0,True
2311.06753,11.0,2.0,11.0,4.0,2019.0,2023.0,True
2311.06772,0.0,30.0,30.0,11.0,2024.0,2012.0,True
2311.06783,19.0,1.0,19.0,3.0,2020.0,2023.0,True
2311.07069,15.0,0.0,15.0,3.0,2020.0,2024.0,True
2311.07361,0.0,2.0,2.0,4.0,,2019.0,True
2311.07446,1.0,0.0,1.0,0.0,2023.0,2023.0,True
2311.07463,1.0,3.0,3.0,9.0,2022.0,2014.0,True
2311.07562,4.0,83.0,83.0,5.0,2023.0,2018.0,True
2311.07574,12.0,55.0,55.0,9.0,2020.0,2014.0,True
2311.07575,9.0,37.0,37.0,5.0,2018.0,2020.0,True
2311.07587,1.0,140.0,140.0,21.0,2023.0,2002.0,True
2311.07590,0.0,3.0,3.0,3.0,2024.0,2020.0,True
2311.07689,1.0,38.0,38.0,7.0,2023.0,2016.0,True
2311.07885,20.0,2.0,20.0,6.0,2017.0,2023.0,True
2311.07911,2.0,12.0,12.0,27.0,1996.0,2021.0,True
2311.07919,1.0,6.0,6.0,1.0,2023.0,2022.0,True
2311.07961,9.0,172.0,172.0,17.0,2016.0,2006.0,True
2311.07989,2.0,0.0,2.0,0.0,2023.0,2023.0,True
2311.08105,15.0,0.0,15.0,3.0,2020.0,2023.0,True
2311.08263,3.0,0.0,3.0,0.0,2023.0,2023.0,True
2311.08401,7.0,2.0,7.0,5.0,2018.0,2022.0,True
2311.08403,0.0,1.0,1.0,0.0,2023.0,2023.0,True
2311.08469,1.0,27.0,27.0,6.0,2023.0,2017.0,True
2311.08552,1.0,2.0,2.0,9.0,2023.0,2014.0,True
2311.08581,2.0,2.0,2.0,6.0,2022.0,2017.0,True
2311.08667,11.0,0.0,11.0,3.0,2020.0,2024.0,True
2311.08692,4.0,7.0,7.0,2.0,2021.0,2022.0,True
2311.08734,14.0,0.0,14.0,2.0,2021.0,2024.0,True
2311.08877,4.0,28.0,28.0,6.0,2021.0,2017.0,True
2311.09179,1.0,4.0,4.0,8.0,2023.0,2015.0,True
2311.09180,15.0,1.0,15.0,7.0,2016.0,2023.0,True
2311.09204,1.0,4.0,4.0,8.0,2023.0,2015.0,True
2311.09213,0.0,75.0,75.0,37.0,2024.0,1986.0,True
2311.09217,38.0,2.0,38.0,6.0,2017.0,2023.0,True
2311.09221,7.0,15.0,15.0,6.0,2017.0,2020.0,True
2311.09227,6.0,0.0,6.0,9.0,2014.0,2024.0,True
2311.09257,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2311.09277,14.0,177.0,177.0,16.0,2019.0,2007.0,True
2311.09578,29.0,32.0,32.0,17.0,2006.0,2007.0,True
2311.09835,1.0,25.0,25.0,17.0,2023.0,2006.0,True
2311.10090,1.0,55.0,55.0,13.0,2022.0,2010.0,True
2311.10091,12.0,27.0,27.0,10.0,2019.0,2013.0,True
2311.10093,7.0,40.0,40.0,32.0,2021.0,1991.0,True
2311.10111,20.0,1.0,20.0,4.0,2019.0,2023.0,True
2311.10122,1.0,2.0,2.0,0.0,2023.0,2023.0,True
2311.10123,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2311.10125,0.0,0.0,0.0,0.0,2024.0,2023.0,True
2311.10126,11.0,4.0,11.0,7.0,2019.0,2016.0,True
2311.10538,0.0,68.0,68.0,29.0,2026.0,1994.0,True
2311.10642,0.0,17.0,17.0,7.0,2024.0,2016.0,True
2311.10678,0.0,150.0,150.0,13.0,2025.0,2010.0,True
2311.10702,7.0,3.0,7.0,2.0,2021.0,2021.0,True
2311.10708,19.0,4.0,19.0,7.0,2016.0,2018.0,True
2311.10709,40.0,4.0,40.0,20.0,2003.0,2018.0,True
2311.10751,6.0,482.0,482.0,28.0,2020.0,1995.0,True
2311.10768,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2311.10770,9.0,100.0,100.0,20.0,2020.0,2003.0,True
2311.10775,0.0,3.0,3.0,1.0,,2022.0,True
2311.10794,3.0,0.0,3.0,2.0,2021.0,2023.0,True
2311.10982,1.0,0.0,1.0,1.0,2022.0,2024.0,True
2311.11045,1.0,1.0,1.0,5.0,2023.0,2018.0,True
2311.11077,4.0,36.0,36.0,5.0,2020.0,2018.0,True
2311.11243,6.0,6.0,6.0,11.0,2012.0,2022.0,True
2311.11255,2.0,0.0,2.0,0.0,2023.0,2023.0,True
2311.11284,4.0,1.0,4.0,1.0,2022.0,2023.0,True
2311.11315,0.0,2.0,2.0,0.0,2024.0,2023.0,True
2311.11501,0.0,1.0,1.0,0.0,2023.0,2023.0,True
2311.11829,4.0,38.0,38.0,24.0,1999.0,2011.0,True
2311.12015,39.0,871.0,871.0,44.0,2015.0,1979.0,True
2311.12022,1.0,1.0,1.0,0.0,2023.0,2023.0,True
2311.12024,1.0,3.0,3.0,0.0,2023.0,2023.0,True
2311.12052,3.0,0.0,3.0,0.0,2023.0,2024.0,True
2311.12092,16.0,69.0,69.0,29.0,2018.0,1994.0,True
2311.12198,2.0,2.0,2.0,1.0,2023.0,2022.0,True
2311.12229,5.0,1.0,5.0,3.0,2020.0,2023.0,True
2311.12454,19.0,29.0,29.0,18.0,2020.0,2005.0,True
2311.12631,6.0,2.0,6.0,10.0,2022.0,2013.0,True
2311.12775,1.0,2.0,2.0,0.0,2023.0,2023.0,True
2311.12908,8.0,2.0,8.0,6.0,2017.0,2023.0,True
2311.12983,12.0,14.0,14.0,5.0,2018.0,2021.0,True
2311.13073,7.0,2.0,7.0,27.0,1996.0,2023.0,True
2311.13141,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2311.13231,1.0,3.0,3.0,0.0,2023.0,2023.0,True
2311.13384,2.0,1.0,2.0,49.0,1974.0,1993.0,True
2311.13435,2.0,10.0,10.0,2.0,2021.0,2023.0,True
2311.13600,0.0,28.0,28.0,2.0,2023.0,2021.0,True
2311.13601,22.0,1.0,22.0,7.0,2022.0,2016.0,True
2312.00063,8.0,0.0,8.0,3.0,2020.0,2023.0,True
2312.00079,2.0,2.0,2.0,0.0,2023.0,2023.0,True
2312.00085,8.0,6.0,8.0,13.0,2022.0,2010.0,True
2312.00093,0.0,6.0,6.0,1.0,2023.0,2022.0,True
2312.00109,1.0,3.0,3.0,0.0,2023.0,2023.0,True
2312.00164,3.0,27.0,27.0,11.0,2023.0,2012.0,True
2312.00210,1.0,17.0,17.0,9.0,2023.0,2014.0,True
2312.00252,14.0,1.0,14.0,14.0,2009.0,2023.0,True
2312.00330,2.0,8.0,8.0,16.0,2023.0,2007.0,True
2312.00375,0.0,21.0,21.0,2.0,2024.0,2021.0,True
2312.00438,0.0,3.0,3.0,0.0,2024.0,2023.0,True
2312.00451,2.0,6.0,6.0,0.0,2023.0,2023.0,True
2312.00575,3.0,57.0,57.0,7.0,2022.0,2016.0,True
2312.00589,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.00738,21.0,6.0,21.0,7.0,2019.0,2016.0,True
2312.00752,1.0,2.0,2.0,1.0,2023.0,2022.0,True
2312.00763,7.0,3.0,7.0,3.0,2020.0,2020.0,True
2312.00777,14.0,7.0,14.0,2.0,2021.0,2023.0,True
2312.00845,1.0,3.0,3.0,0.0,2023.0,2023.0,True
2312.00849,9.0,13.0,13.0,5.0,2020.0,2018.0,True
2312.00858,12.0,188.0,188.0,13.0,2020.0,2010.0,True
2312.00860,4.0,5.0,5.0,2.0,2021.0,2022.0,True
2312.00869,4.0,7.0,7.0,2.0,2021.0,2023.0,True
2312.00886,5.0,56.0,56.0,11.0,2013.0,2012.0,True
2312.01279,6.0,5.0,6.0,2.0,2021.0,2023.0,True
2312.01407,7.0,22.0,22.0,3.0,2020.0,2021.0,True
2312.01409,4.0,11.0,11.0,7.0,2022.0,2016.0,True
2312.01531,4.0,5.0,5.0,1.0,2022.0,2023.0,True
2312.01532,0.0,0.0,0.0,0.0,2023.0,2024.0,True
2312.01552,54.0,2.0,54.0,7.0,2016.0,2023.0,True
2312.01663,0.0,0.0,0.0,0.0,2024.0,2023.0,True
2312.02087,3.0,3.0,3.0,17.0,2023.0,2006.0,True
2312.02116,57.0,23.0,57.0,58.0,1965.0,2014.0,True
2312.02120,1.0,0.0,1.0,0.0,2023.0,2024.0,True
2312.02133,18.0,7.0,18.0,7.0,2019.0,2016.0,True
2312.02135,8.0,2.0,8.0,2.0,2021.0,2022.0,True
2312.02139,36.0,17.0,36.0,14.0,2012.0,2009.0,True
2312.02142,6.0,1.0,6.0,6.0,2017.0,2023.0,True
2312.02147,0.0,60.0,60.0,9.0,2023.0,2014.0,True
2312.02149,0.0,6.0,6.0,4.0,2024.0,2019.0,True
2312.02155,2.0,7.0,7.0,3.0,2020.0,2023.0,True
2312.02179,1.0,39.0,39.0,8.0,2023.0,2015.0,True
2312.02189,0.0,2.0,2.0,1.0,2025.0,2022.0,True
2312.02201,3.0,1.0,3.0,0.0,2023.0,2023.0,True
2312.02206,14.0,1.0,14.0,6.0,2018.0,2017.0,True
2312.02216,0.0,7.0,7.0,19.0,2025.0,2004.0,True
2312.02238,3.0,40.0,40.0,77.0,1946.0,2021.0,True
2312.02432,6.0,12.0,12.0,7.0,2021.0,2016.0,True
2312.02663,0.0,18.0,18.0,2.0,2024.0,2021.0,True
2312.02696,1.0,72.0,72.0,18.0,2012.0,2005.0,True
2312.02772,1.0,2.0,2.0,1.0,2023.0,2022.0,True
2312.02919,8.0,2.0,8.0,4.0,2019.0,2022.0,True
2312.02928,1.0,7.0,7.0,0.0,2023.0,2023.0,True
2312.02931,1.0,27.0,27.0,5.0,2023.0,2018.0,True
2312.02949,25.0,37.0,37.0,13.0,2010.0,2020.0,True
2312.02963,0.0,1.0,1.0,0.0,2025.0,2023.0,True
2312.02969,23.0,531.0,531.0,33.0,2020.0,1990.0,True
2312.02970,13.0,0.0,13.0,7.0,2016.0,2024.0,True
2312.02974,12.0,2.0,12.0,5.0,2018.0,2023.0,True
2312.02980,2.0,7.0,7.0,1.0,2022.0,2023.0,True
2312.02981,10.0,4.0,10.0,4.0,2019.0,2022.0,True
2312.03029,5.0,8.0,8.0,3.0,2020.0,2023.0,True
2312.03047,4.0,4.0,4.0,1.0,2022.0,2023.0,True
2312.03079,6.0,6.0,6.0,3.0,2020.0,2022.0,True
2312.03160,15.0,87.0,87.0,15.0,2009.0,2008.0,True
2312.03209,5.0,1.0,5.0,3.0,2020.0,2023.0,True
2312.03461,10.0,0.0,10.0,2.0,2021.0,2023.0,True
2312.03491,0.0,1.0,1.0,0.0,2024.0,2023.0,True
2312.03511,8.0,3.0,8.0,27.0,1996.0,2023.0,True
2312.03584,9.0,26.0,26.0,10.0,2021.0,2013.0,True
2312.03587,3.0,208.0,208.0,15.0,2008.0,2011.0,True
2312.03611,2.0,1.0,2.0,4.0,2019.0,2023.0,True
2312.03632,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.03641,11.0,10.0,11.0,16.0,2017.0,2007.0,True
2312.03664,13.0,99.0,99.0,13.0,2016.0,2010.0,True
2312.03700,10.0,2.0,10.0,3.0,2020.0,2023.0,True
2312.03701,22.0,0.0,22.0,7.0,2016.0,2024.0,True
2312.03704,3.0,0.0,3.0,1.0,2022.0,2024.0,True
2312.03793,10.0,0.0,10.0,12.0,2011.0,2023.0,True
2312.03814,1.0,6.0,6.0,2.0,2023.0,2021.0,True
2312.03818,1.0,2.0,2.0,2.0,2023.0,2021.0,True
2312.03849,14.0,16.0,16.0,5.0,2019.0,2018.0,True
2312.03913,15.0,3.0,15.0,6.0,2017.0,2020.0,True
2312.04333,2.0,1.0,2.0,1.0,2022.0,2022.0,True
2312.04410,8.0,1.0,8.0,5.0,2019.0,2018.0,True
2312.04433,0.0,0.0,0.0,0.0,2023.0,2024.0,True
2312.04461,1.0,12.0,12.0,16.0,2023.0,2007.0,True
2312.04474,17.0,23.0,23.0,4.0,2019.0,2020.0,True
2312.04483,27.0,1.0,27.0,3.0,2020.0,2023.0,True
2312.04515,1.0,17.0,17.0,5.0,2023.0,2018.0,True
2312.04543,3.0,5.0,5.0,3.0,2021.0,2020.0,True
2312.04552,11.0,42.0,42.0,20.0,2018.0,2003.0,True
2312.04556,5.0,4.0,5.0,3.0,2021.0,2020.0,True
2312.04557,1.0,26.0,26.0,8.0,2023.0,2015.0,True
2312.04560,0.0,73.0,73.0,39.0,2024.0,1984.0,True
2312.04566,13.0,114.0,114.0,12.0,2018.0,2011.0,True
2312.04567,19.0,41.0,41.0,9.0,2017.0,2014.0,True
2312.04655,20.0,53.0,53.0,10.0,2018.0,2013.0,True
2312.04724,2.0,1.0,2.0,13.0,2010.0,2018.0,True
2312.04837,6.0,5.0,6.0,6.0,2017.0,2020.0,True
2312.04875,1.0,3.0,3.0,2.0,2023.0,2021.0,True
2312.04916,0.0,115.0,115.0,25.0,2024.0,1998.0,True
2312.04963,1.0,1.0,1.0,0.0,2023.0,2023.0,True
2312.04966,4.0,3.0,4.0,11.0,2022.0,2012.0,True
2312.04985,6.0,8.0,8.0,14.0,2017.0,2009.0,True
2312.05107,2.0,2.0,2.0,0.0,2023.0,2023.0,True
2312.05180,1.0,173.0,173.0,17.0,2023.0,2006.0,True
2312.05431,2.0,1.0,2.0,8.0,2015.0,2019.0,True
2312.05491,8.0,17.0,17.0,13.0,2017.0,2010.0,True
2312.05605,6.0,1.0,6.0,4.0,2019.0,2023.0,True
2312.05708,11.0,6.0,11.0,11.0,2012.0,2020.0,True
2312.06109,1.0,5.0,5.0,1.0,2023.0,2022.0,True
2312.06134,7.0,19.0,19.0,8.0,2017.0,2015.0,True
2312.06149,21.0,35.0,35.0,7.0,2016.0,2020.0,True
2312.06351,0.0,0.0,0.0,0.0,2023.0,2024.0,True
2312.06353,10.0,3.0,10.0,4.0,2019.0,2023.0,True
2312.06550,12.0,3.0,12.0,12.0,2011.0,2023.0,True
2312.06571,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2312.06585,1.0,18.0,18.0,6.0,2023.0,2017.0,True
2312.06655,0.0,0.0,0.0,0.0,2024.0,2023.0,True
2312.06662,1.0,2.0,2.0,0.0,2023.0,2023.0,True
2312.06674,6.0,80.0,80.0,14.0,2020.0,2009.0,True
2312.06681,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.06742,1.0,2.0,2.0,0.0,2023.0,2023.0,True
2312.06908,0.0,1.0,1.0,0.0,2024.0,2023.0,True
2312.06971,7.0,3.0,7.0,8.0,2022.0,2015.0,True
2312.07000,6.0,98.0,98.0,19.0,2021.0,2004.0,True
2312.07046,14.0,0.0,14.0,3.0,2020.0,2024.0,True
2312.07231,42.0,6.0,42.0,3.0,2020.0,2023.0,True
2312.07409,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.07424,25.0,0.0,25.0,4.0,2019.0,2023.0,True
2312.07504,1.0,0.0,1.0,0.0,2023.0,2024.0,True
2312.07509,11.0,20.0,20.0,6.0,2019.0,2017.0,True
2312.07532,11.0,0.0,11.0,3.0,2020.0,2023.0,True
2312.07533,0.0,1.0,1.0,2.0,2023.0,2021.0,True
2312.07536,6.0,0.0,6.0,4.0,2019.0,2024.0,True
2312.07537,11.0,1.0,11.0,5.0,2018.0,2023.0,True
2312.07661,25.0,1.0,25.0,10.0,2013.0,2019.0,True
2312.07843,12.0,7.0,12.0,8.0,2015.0,2023.0,True
2312.07859,12.0,0.0,12.0,3.0,2020.0,2023.0,True
2312.07910,5.0,4.0,5.0,0.0,2023.0,2023.0,True
2312.07987,0.0,8.0,8.0,36.0,2023.0,1987.0,True
2312.08128,43.0,2.0,43.0,14.0,2009.0,2023.0,True
2312.08136,13.0,1.0,13.0,4.0,2019.0,2023.0,True
2312.08344,23.0,2.0,23.0,15.0,2018.0,2008.0,True
2312.08361,7.0,21.0,21.0,15.0,2008.0,2019.0,True
2312.08578,20.0,17.0,20.0,7.0,2017.0,2016.0,True
2312.08583,19.0,4.0,19.0,8.0,2015.0,2021.0,True
2312.08618,25.0,4.0,25.0,5.0,2018.0,2023.0,True
2312.08688,0.0,0.0,0.0,0.0,2024.0,,True
2312.08723,0.0,2.0,2.0,0.0,2024.0,2023.0,True
2312.08754,0.0,2.0,2.0,1.0,2024.0,2022.0,True
2312.08889,7.0,1.0,7.0,4.0,2019.0,2023.0,True
2312.08914,5.0,4.0,5.0,2.0,2021.0,2021.0,True
2312.08926,0.0,4.0,4.0,0.0,2023.0,2023.0,True
2312.09067,13.0,17.0,17.0,8.0,2017.0,2015.0,True
2312.09109,3.0,2.0,3.0,0.0,2023.0,2023.0,True
2312.09158,5.0,2.0,5.0,3.0,2021.0,2020.0,True
2312.09187,7.0,0.0,7.0,3.0,2020.0,2024.0,True
2312.09222,9.0,113.0,113.0,19.0,2019.0,2004.0,True
2312.09237,1.0,0.0,1.0,0.0,2023.0,2024.0,True
2312.09241,0.0,1.0,1.0,0.0,2024.0,2023.0,True
2312.09244,2.0,131.0,131.0,16.0,2007.0,2007.0,True
2312.09246,0.0,277.0,277.0,54.0,2024.0,1969.0,True
2312.09251,0.0,8.0,8.0,0.0,2024.0,2023.0,True
2312.09252,1.0,224.0,224.0,23.0,2023.0,2000.0,True
2312.09256,12.0,14.0,14.0,4.0,2019.0,2021.0,True
2312.09299,1.0,31.0,31.0,8.0,2023.0,2015.0,True
2312.09300,1.0,82.0,82.0,14.0,2023.0,2009.0,True
2312.09305,4.0,3.0,4.0,0.0,2023.0,2023.0,True
2312.09323,73.0,4.0,73.0,4.0,2019.0,2022.0,True
2312.09390,10.0,4.0,10.0,5.0,2019.0,2018.0,True
2312.09571,2.0,20.0,20.0,2.0,2023.0,2021.0,True
2312.09579,5.0,24.0,24.0,1.0,2023.0,2022.0,True
2312.09608,2.0,1.0,2.0,0.0,2023.0,2023.0,True
2312.09767,3.0,3.0,3.0,0.0,2023.0,2023.0,True
2312.09911,11.0,3.0,11.0,4.0,2019.0,2023.0,True
2312.10003,5.0,3.0,5.0,1.0,2023.0,2022.0,True
2312.10007,7.0,5.0,7.0,7.0,2018.0,2016.0,True
2312.10029,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.10034,0.0,0.0,0.0,,,,True
2312.10035,8.0,12.0,12.0,1.0,2022.0,2023.0,True
2312.10240,0.0,55.0,55.0,21.0,2023.0,2002.0,True
2312.10253,10.0,45.0,45.0,11.0,2016.0,2012.0,True
2312.10332,12.0,7.0,12.0,11.0,2012.0,2020.0,True
2312.10523,11.0,46.0,46.0,11.0,2021.0,2012.0,True
2312.10540,2.0,74.0,74.0,17.0,2020.0,2006.0,True
2312.10656,1.0,3.0,3.0,15.0,2008.0,2013.0,True
2312.10665,32.0,0.0,32.0,4.0,2019.0,2023.0,True
2312.10763,2.0,4.0,4.0,0.0,2023.0,2023.0,True
2312.10835,1.0,11.0,11.0,5.0,2023.0,2018.0,True
2312.10899,3.0,0.0,3.0,0.0,2023.0,2024.0,True
2312.11370,13.0,2.0,13.0,9.0,2014.0,2023.0,True
2312.11392,2.0,44.0,44.0,7.0,2023.0,2016.0,True
2312.11396,0.0,43.0,43.0,2.0,2024.0,2021.0,True
2312.11458,1.0,0.0,1.0,12.0,2011.0,2024.0,True
2312.11459,2.0,5.0,5.0,3.0,2020.0,2023.0,True
2312.11461,1.0,3.0,3.0,2.0,2023.0,2021.0,True
2312.11462,1.0,6.0,6.0,2.0,2021.0,2023.0,True
2312.11514,4.0,64.0,64.0,15.0,2017.0,2008.0,True
2312.11532,0.0,0.0,0.0,0.0,2024.0,2024.0,True
2312.11535,0.0,1.0,1.0,0.0,2023.0,2023.0,True
2312.11537,0.0,3.0,3.0,0.0,2024.0,2023.0,True
2312.11556,2.0,40.0,40.0,5.0,2022.0,2018.0,True
2312.11595,8.0,27.0,27.0,14.0,2021.0,2009.0,True
2312.11666,2.0,24.0,24.0,7.0,2022.0,2016.0,True
2312.11805,,,,,,,False
2312.11841,32.0,5.0,32.0,4.0,2019.0,2022.0,True
2312.11894,7.0,4.0,7.0,8.0,2015.0,2021.0,True
2312.11897,13.0,15.0,15.0,7.0,2016.0,2021.0,True
2312.12030,8.0,14.0,14.0,5.0,2018.0,2020.0,True
2312.12423,13.0,19.0,19.0,8.0,2019.0,2015.0,True
2312.12433,1.0,6.0,6.0,11.0,2012.0,2019.0,True
2312.12436,6.0,6.0,6.0,1.0,2023.0,2022.0,True
2312.12456,0.0,2.0,2.0,5.0,2024.0,2018.0,True
2312.12468,29.0,2.0,29.0,5.0,2018.0,2023.0,True
2312.12487,2.0,22.0,22.0,6.0,2017.0,2019.0,True
2312.12490,15.0,0.0,15.0,2.0,2021.0,2024.0,True
2312.12491,1.0,14.0,14.0,9.0,2022.0,2014.0,True
2312.12682,0.0,3.0,3.0,4.0,,2019.0,True
2312.12742,1.0,1.0,1.0,1.0,2023.0,2022.0,True
2312.12791,2.0,1.0,2.0,3.0,2023.0,2020.0,True
2312.12865,30.0,0.0,30.0,8.0,2015.0,2024.0,True
